Date,Open,High,Low,Close,AdjClose,Volume,SMA_20,Upper_Band,Lower_Band,MACD,MACD_Signal,RSI,Risk_Level
2022-11-03,271.25,276.2900085,268.7999878,269.0599976,269.0599976,7057400,262.6955002,321.7022007,203.6887996,12.97489059,13.46650373,52.96004345,Medium
2022-11-04,272.019989,274.9700012,255.3200073,260.7900085,260.7900085,11124700,264.4975006,320.7625345,208.2324668,10.73258187,12.91971936,48.92110575,Medium
2022-11-07,261.0599976,261.1499939,252.0899963,258.6000061,258.6000061,7927000,265.9285011,319.9064668,211.9505354,8.67877762,12.07153101,47.87975957,Medium
2022-11-08,259.9200134,266.0799866,256.8800049,263.4599915,263.4599915,7683800,268.387001,316.6371656,220.1368364,7.358459415,11.12891669,50.40283792,Medium
2022-11-09,259.6600037,260.8999939,254.2200012,254.6600037,254.6600037,7266000,270.0765015,313.4399561,226.7130468,5.538171659,10.01076768,46.05536991,Medium
2022-11-10,265.9899902,275.3599854,260.0899963,274.9700012,274.9700012,9667300,272.1995018,311.8145175,232.5844861,5.669077962,9.14242974,55.57863349,Medium
2022-11-11,274.4700012,290.6600037,271.5599976,290.1300049,290.1300049,9573800,275.206002,310.1927186,240.2192855,6.916380024,8.697219797,61.09905072,High
2022-11-14,290,311,288.1900024,299.269989,299.269989,17978200,277.9145012,311.4447522,244.3842502,8.543907382,8.666557314,64.00354509,High
2022-11-15,309.2000122,312.7099915,302.5499878,310.2000122,310.2000122,14626900,281.3815018,313.0682434,249.6947602,10.59357987,9.051961825,67.16115542,High
2022-11-16,309.9400024,310.4899902,303.6099854,306.019989,306.019989,8038600,283.063501,316.2731421,249.8538599,11.74527493,9.590624446,64.81937624,High
2022-11-17,294.7200012,299.8200073,291,295.2799988,295.2799988,9838200,284.4195007,317.2797635,251.559238,11.65699947,10.00389945,59.1158721,Medium
2022-11-18,297.3299866,298,287,287.980011,287.980011,8400100,284.3400009,317.1554602,251.5245417,10.87265928,10.17765142,55.53873313,Medium
2022-11-21,291,291.8699951,282.6600037,285.0499878,285.0499878,7256500,284.4699997,317.2745317,251.6654677,9.900508744,10.12222288,54.12310869,Medium
2022-11-22,284.9899902,286.980011,277.3399963,286.6900024,286.6900024,6245100,284.2535004,316.932935,251.5740657,9.156853408,9.929148988,54.81731014,Medium
2022-11-23,285.9100037,292.4700012,283.7600098,291.5,291.5,5919000,283.8975006,316.0691513,251.72585,8.853569365,9.714033063,56.87826996,Medium
2022-11-25,289,289.2099915,284.1700134,285.5400085,285.5400085,3236000,283.3275009,314.9250183,251.7299836,8.03961737,9.379149925,53.61488515,Medium
2022-11-28,284,289.5499878,280.5299988,281.1700134,281.1700134,4703400,282.6000015,313.6616052,251.5383978,6.961682523,8.895656444,51.29116169,Medium
2022-11-29,282.5,282.9599915,275.9400024,280.9599915,280.9599915,5786900,282.0540009,312.8111794,251.2968223,6.021057372,8.32073663,51.17636299,Medium
2022-11-30,281.3699951,308.2600098,280.4100037,305.5299988,305.5299988,16070100,282.9930008,315.4533566,250.532645,7.17548489,8.091686282,61.91547149,High
2022-12-01,303.9899902,319.7999878,303.0299988,316.9500122,316.9500122,14664900,285.1905014,320.6175003,249.7635025,8.909177209,8.255184467,65.69267959,High
2022-12-02,310.4899902,321.9899902,310,320.4100037,320.4100037,12690600,287.7580017,325.6219471,249.8940563,10.44196479,8.692540531,66.76808159,High
2022-12-05,316.4599915,322.769989,310.9200134,312.5899963,312.5899963,8423000,290.3480011,327.5251463,253.1708559,10.90005174,9.134042772,62.03506428,High
2022-12-06,311,313.2200012,303.1300049,305.5599976,305.5599976,7195400,292.6960007,327.2712373,258.120764,10.57393703,9.422021624,58.05112589,Medium
2022-12-07,306.5,309.6099854,302.1000061,308.4200134,308.4200134,7821600,294.9440018,327.2901668,262.5978368,10.42608276,9.622833852,59.19912803,Medium
2022-12-08,309.1099854,312.3800049,304.8099976,310.2600098,310.2600098,7205300,297.7240021,324.5843227,270.8636814,10.3382071,9.765908502,59.95834792,Medium
2022-12-09,321.4500122,329,319.519989,320.0100098,320.0100098,14364000,299.9760025,326.3518542,273.6001508,10.9293221,9.998591222,63.80208784,High
2022-12-12,320,323.1799927,308.8500061,315.1799927,315.1799927,10148600,301.2285019,328.0116425,274.4453613,10.8825952,10.17539202,60.69384193,High
2022-12-13,328,332.7200012,317.2000122,320.3399963,320.3399963,10756400,302.2820023,330.3667054,274.1972991,11.13359185,10.36703198,62.77998027,High
2022-12-14,318.9700012,324.7099915,314.4200134,317.8299866,317.8299866,7543300,302.663501,331.4007837,273.9262183,11.00313441,10.49425247,61.08172152,High
2022-12-15,302.1199951,303.3900146,286.5499878,290.4100037,290.4100037,17724600,301.8830017,331.0806867,272.6853167,8.588183254,10.11303863,46.33569989,Medium
2022-12-16,288.7600098,294.7200012,288.7000122,290.7099915,290.7099915,14080000,301.6545013,331.1398772,272.1691255,6.622187121,9.414868326,46.48790758,Medium
2022-12-19,289.730011,292.25,286.1300049,288.2999878,288.2999878,6163700,301.6705002,331.1249658,272.2160346,4.814159237,8.494726508,45.37448091,Medium
2022-12-20,281.2399902,289.2799988,280.8099976,288.1900024,288.1900024,6918100,301.8275009,330.9404415,272.7145603,3.333977199,7.462576646,45.32113217,Medium
2022-12-21,289.9899902,300.6600037,286.5,297.9599915,297.9599915,6376200,302.3910004,330.6953198,274.0866809,2.915668719,6.553195061,50.84935641,Medium
2022-12-22,298.0899963,298.8800049,290.8099976,297.75,297.75,7856200,302.7035004,330.6371086,274.7698921,2.537955705,5.750147189,50.7306351,Medium
2022-12-23,296.1799927,298.4599915,291.9100037,294.9599915,294.9599915,4251100,303.1744995,330.1922341,276.1567649,1.990539349,4.998225621,49.09068405,Medium
2022-12-27,293.1900024,293.5700073,282.1300049,284.1700134,284.1700134,5778100,303.3244995,329.8567976,276.7922014,0.678228694,4.134226236,43.26559019,Medium
2022-12-28,281.9200134,285.1900024,273.4100037,276.8800049,276.8800049,5964400,303.1205002,330.4282252,275.8127752,-0.93920317,3.119540355,39.82704971,Low
2022-12-29,283.1799927,295.5,281.0100098,291.1199951,291.1199951,9588500,302.4,330.1960818,274.6039182,-1.059765059,2.283679272,48.44609925,Medium
2022-12-30,285.5299988,295.0100098,283.2200012,294.8800049,294.8800049,7566900,301.2964996,328.4042709,274.1887284,-0.842201487,1.65850312,50.4637463,Medium
2023-01-03,298.0599976,298.3900146,288.7000122,294.9500122,294.9500122,6764000,300.0235001,325.7057274,274.3412727,-0.656563329,1.19548983,50.50258863,Medium
2023-01-04,298.2399902,311.1400146,295.5100098,309.4100037,309.4100037,9345100,299.8645004,325.2568897,274.4721112,0.649865468,1.086364958,57.85366936,Medium
2023-01-05,307,314.1799927,304.5499878,309.7000122,309.7000122,8328400,300.0715012,325.7255372,274.4174652,1.689149503,1.206921867,57.98843061,Medium
2023-01-06,311.5700073,316.769989,303.6900024,315.5499878,315.5499878,8959800,300.4279999,326.7597277,274.096272,2.950818529,1.555701199,60.71701686,High
2023-01-09,316.8299866,321.7000122,313.2200012,315.1700134,315.1700134,6766600,300.6735001,327.4784981,273.868502,3.875366751,2.01963431,60.44242,High
2023-01-10,311.0700073,329.3500061,311.0700073,327.5400085,327.5400085,13072300,301.05,329.1774777,272.9225223,5.542344407,2.724176329,65.85616009,High
2023-01-11,326.5,328.8800049,321.3500061,327.2600098,327.2600098,9579700,301.6540009,331.5238865,271.7841152,6.762884327,3.531917928,65.63718791,High
2023-01-12,332.5,332.9500122,323.1400146,330.1300049,330.1300049,10856200,302.1435013,333.5824044,270.7045981,7.871023369,4.399739017,66.8537564,High
2023-01-13,329.9700012,336.6499939,328.8900146,332.8200073,332.8200073,8286800,302.8930023,336.5434318,269.2425729,8.864112291,5.292613672,67.9973965,High
2023-01-17,331.0799866,332.5,323.6000061,326.2200012,326.2200012,9247000,304.6835022,339.3332534,270.033751,9.014661674,6.037023272,62.31628924,High
2023-01-18,326.75,330.0799866,321.25,326.3299866,326.3299866,7814100,306.464502,341.7460673,271.1829366,9.038656043,6.637349826,62.37270739,High
2023-01-19,322.5700073,324.8900146,313.3900146,315.7799988,315.7799988,18008200,307.8385025,342.271713,273.405292,8.112855955,6.932451052,54.0184289,Medium
2023-01-20,336.7900085,344,332.6300049,342.5,342.5,28430300,310.5540024,346.9717409,274.1362638,9.426569876,7.431274817,66.32197224,High
2023-01-23,341.7200012,362.25,340.6300049,357.4200134,357.4200134,15646900,313.5270035,354.976363,272.077644,11.53860812,8.252741478,70.98979742,High
2023-01-24,357.5299988,365.6499939,355.1400146,363.8299866,363.8299866,11796500,316.8310028,363.2249287,270.4370769,13.57318172,9.316829527,72.73802106,High
2023-01-25,360.5700073,368.8999939,358.5,367.9599915,367.9599915,7766900,320.4810028,370.9384159,270.0235897,15.34199981,10.52186358,73.83220998,High
2023-01-26,368.769989,369.019989,361.7000122,364.8699951,364.8699951,8256800,324.5160019,375.649543,273.3824608,16.30649291,11.67878945,71.51934363,High
2023-01-27,363.2000122,365.9200134,360.5899963,360.769989,360.769989,6703500,328.7105011,377.0793085,280.3416937,16.54925491,12.65288254,68.45511075,High
2023-01-30,358.4400024,360.9500122,352.8599854,353.1099854,353.1099854,5127600,331.8100006,377.9287787,285.6912226,15.93980313,13.31026666,63.02233365,High
2023-01-31,349.980011,355.9500122,348.7099915,353.8599854,353.8599854,5660700,334.7589996,378.4117402,291.1062591,15.3404913,13.71631159,63.32920287,High
2023-02-01,353.8599854,365.3900146,349.9100037,361.9899902,361.9899902,8005200,338.1109985,379.1077168,297.1142803,15.34467198,14.04198367,66.56804534,High
2023-02-02,365.1600037,368.3200073,358.4299927,366.8900146,366.8900146,7857000,340.9849991,381.566973,300.4030252,15.56396453,14.34637984,68.38069516,High
2023-02-03,359.0799866,379.4299927,359,365.8999939,365.8999939,9402000,343.7949982,383.0159473,304.574049,15.47943179,14.57299023,67.58339313,High
2023-02-06,363.6400146,368.4500122,360.6799927,361.480011,361.480011,4994900,346.0914993,383.6942547,308.488744,14.88420743,14.63523367,63.99581074,High
2023-02-07,358.5100098,364.1799927,354.1799927,362.9500122,362.9500122,6289400,348.4804993,383.814303,313.1466955,14.36550802,14.58128854,64.66757535,High
2023-02-08,360.019989,368.1900024,358.3099976,366.8299866,366.8299866,6253200,350.4449982,385.2414996,315.6484968,14.10492372,14.48601558,66.44704546,High
2023-02-09,372.4100037,373.8299866,361.7399902,362.5,362.5,6901100,352.2069977,385.6008829,318.8131125,13.39461033,14.26773453,62.65465557,High
2023-02-10,359.1600037,362.1400146,347.1400146,347.3599854,347.3599854,7291100,353.0684967,384.9175693,321.2194241,11.4777014,13.7097279,51.57133053,Medium
2023-02-13,349.5,359.7000122,344.25,358.5700073,358.5700073,7134400,354.3559967,384.8098909,323.9021025,10.73929642,13.11564161,57.55790499,Medium
2023-02-14,357.5499878,363.75,353.3999939,359.9599915,359.9599915,4624800,356.0429962,383.527689,328.5583034,10.14927079,12.52236744,58.24711316,Medium
2023-02-15,356.6300049,362.8800049,354.2399902,361.4200134,361.4200134,3966000,357.7974976,381.5181236,334.0768715,9.687807772,11.95545551,59.00024176,Medium
2023-02-16,355,361.5,350.3099976,350.7099915,350.7099915,5215700,359.5439972,373.2816197,345.8063747,8.361499581,11.23666432,51.64159539,Medium
2023-02-17,347.9100037,349,342.4400024,347.9599915,347.9599915,5294700,359.8169968,372.2870161,347.3469774,7.007708268,10.39087311,49.9199439,Medium
2023-02-21,342.8500061,344.1300049,336.4200134,337.5,337.5,5710300,358.8209961,374.7886874,342.8533048,5.032770362,9.319252561,43.92189523,Medium
2023-02-22,337.5,341.9100037,332.8200073,334.8800049,334.8800049,4546200,357.373497,376.3874533,338.3595407,3.219098371,8.099221723,42.54304128,Medium
2023-02-23,331.230011,331.2799988,314.2999878,323.6499939,323.6499939,13238700,355.1579971,378.7523856,331.5636087,0.865604073,6.652498193,37.15838045,Low
2023-02-24,319.2999878,321.5,314.519989,317.1499939,317.1499939,6830700,352.7719971,381.3551262,324.188868,-1.506684668,5.020661621,34.44115667,Low
2023-02-27,323.8699951,330,322.1199951,323.0299988,323.0299988,6142600,350.8849976,382.1062143,319.6637809,-2.879085034,3.44071229,38.80091646,Low
2023-02-28,323.7000122,327.6199951,321.1700134,322.1300049,322.1300049,3676100,349.3359985,383.0657038,315.6062932,-3.993311785,1.953907475,38.38020425,Low
2023-03-01,321.5499878,326.6000061,312.3599854,313.480011,313.480011,4911300,347.3169998,384.5578945,310.0761052,-5.510801639,0.460965652,34.50747416,Low
2023-03-02,310.9599915,315.5700073,310.3800049,311.8800049,311.8800049,4911000,344.8115005,384.5544471,305.068554,-6.764552847,-0.984138048,33.82753382,Low
2023-03-03,315.4500122,317.4899902,310.8200073,315.1799927,315.1799927,5953300,342.2259995,382.6435639,301.808435,-7.406500746,-2.268610587,36.60217833,Low
2023-03-06,317,323.2999878,311.8399963,312.0299988,312.0299988,5660700,339.5324997,380.4836756,298.5813238,-8.076328377,-3.430154145,35.08969137,Low
2023-03-07,312.6799927,314.2999878,306.6199951,308.4700012,308.4700012,4553100,336.8819992,378.7047501,295.0592483,-8.793072583,-4.502737833,33.4094241,Low
2023-03-08,309.2900085,311.8299866,305.75,311.7900085,311.7900085,3479500,334.323999,375.6891922,292.9588059,-8.989574468,-5.40010516,36.46495168,Low
2023-03-09,312.0799866,312.5100098,294.8800049,297.7799988,297.7799988,7443400,330.8714996,372.3394477,289.4035516,-10.15869126,-6.35182238,30.17311231,Low
2023-03-10,297.8999939,298.7900085,289,292.7600098,292.7600098,5759300,327.3845001,369.3794778,285.3895224,-11.35935236,-7.353328375,28.28956203,Low
2023-03-13,287.3399963,299.2399902,285.3299866,293.5100098,293.5100098,6292400,324.6920013,368.1733133,281.2106894,-12.11076088,-8.304814876,29.00264889,Low
2023-03-14,295.9700012,297.4500122,290.3099976,294.9400024,294.9400024,5956700,321.5105011,363.8511984,279.1698038,-12.4473834,-9.133328582,30.42327976,Low
2023-03-15,292.5100098,306.3099976,292.2799988,303.7900085,303.7900085,9215300,318.702002,357.6172642,279.7867397,-11.86328508,-9.679319882,38.61035304,Low
2023-03-16,304.75,316.6000061,301.7099915,310.0599976,310.0599976,7903700,316.1340012,349.5731901,282.6948122,-10.770294,-9.897514706,43.66777856,Medium
2023-03-17,310.0599976,310.7600098,300,303.5,303.5,6918800,313.7735016,343.381579,284.1654242,-10.31452821,-9.980917406,39.95869016,Low
2023-03-20,299.7900085,307.5,296,305.1300049,305.1300049,5113400,311.6320023,336.6722025,286.591802,-9.709873387,-9.926708603,41.29302762,Medium
2023-03-21,306.3200073,307.9200134,300.4299927,305.7900085,305.7900085,4886300,310.0465027,332.017798,288.0752074,-9.072837285,-9.755934339,41.85648225,Medium
2023-03-22,306.3099976,306.4500122,293.5400085,293.8999939,293.8999939,5808000,307.9975021,327.7488165,288.2461878,-9.418831966,-9.688513864,35.28606152,Low
2023-03-23,304.6799927,322.7799988,304.1400146,320.3699951,320.3699951,15653300,307.8335022,327.0857538,288.5812506,-7.471006254,-9.245012342,52.98132683,Medium
2023-03-24,320.6300049,331.8299866,320.6300049,328.3900146,328.3900146,12991700,308.3955032,329.3718806,287.4191259,-5.220018668,-8.440013608,56.8327381,Medium
2023-03-27,327.5499878,336.4400024,324.4100037,327.6600037,327.6600037,8625800,308.6270035,330.371552,286.882455,-3.455171508,-7.443045188,56.38003494,Medium
2023-03-28,326.0599976,333.3200073,321.2799988,323.519989,323.519989,6489400,308.6965027,330.6308256,286.7621798,-2.363338902,-6.427103931,53.7644587,Medium
2023-03-29,326.2900085,332.8500061,325.730011,332.0299988,332.0299988,6287300,309.6240021,333.8582057,285.3897985,-0.80212068,-5.30210728,58.07046763,Medium
2023-03-30,340.269989,343.2900085,335.2999878,338.4299927,338.4299927,7131500,310.9515015,338.4013962,283.5016068,0.940737789,-4.053538266,61.01131039,High
2023-03-31,340.0499878,345.8399963,337.2000122,345.480011,345.480011,5610200,312.4665024,343.9476335,280.9853712,2.857899159,-2.671250781,64.00616201,High
2023-04-03,341.8299866,348.5799866,340.3999939,348.2799988,348.2799988,4413700,314.2790024,349.5948868,278.9631179,4.550740863,-1.226852453,65.1510856,High
2023-04-04,348.4899902,349.7999878,343.9500122,346.75,346.75,3298100,316.1930023,354.2279138,278.1580908,5.703129864,0.159144011,63.95397164,High
2023-04-05,345.2999878,345.4299927,336.25,342.3500061,342.3500061,4205500,317.7210022,357.4297197,278.0122847,6.190009142,1.365317037,60.51054695,High
2023-04-06,339.3399963,340.480011,332.6300049,339.3299866,339.3299866,4660500,319.7985016,359.4620873,280.1349158,6.260012613,2.344256152,58.19449994,Medium
2023-04-10,335.269989,339.8800049,333.3599854,338.9899902,338.9899902,2657900,322.1100006,360.5070202,283.712981,6.216397247,3.118684371,57.92569533,Medium
2023-04-11,343.4500122,347.1400146,337.6400146,338.2099915,338.2099915,4044800,324.3449997,360.891779,287.7982204,6.049161405,3.704779778,57.27210995,Medium
2023-04-12,340.8099976,342.7999878,330.0400085,331.0299988,331.0299988,3965400,326.1494995,360.0513069,292.2476922,5.276436912,4.019111205,51.51052689,Medium
2023-04-13,339.9899902,346.4299927,338.75,346.1900024,346.1900024,7406400,328.2694992,361.5817904,294.9572081,5.82024067,4.379337098,60.53751824,High
2023-04-14,342.9400024,344.8500061,336.4100037,338.6300049,338.6300049,5350500,329.6979996,362.1619338,297.2340653,5.576893489,4.618848376,55.03522952,Medium
2023-04-17,338,338.3900146,327.5,332.7200012,332.7200012,6136000,331.1589996,361.1981505,301.1198488,4.85122924,4.665324549,51.12332176,Medium
2023-04-18,335,337.1900024,330.5,333.7000122,333.7000122,17944500,332.5875,360.0189502,305.1560498,4.305581725,4.593375984,51.73595342,Medium
2023-04-19,324.2099915,325.75,316.1000061,323.1199951,323.1199951,22128300,333.4539993,358.2937504,308.6142482,2.985023685,4.271705524,45.15559661,Medium
2023-04-20,320.3900146,331.4299927,318.3299866,325.3500061,325.3500061,9947800,335.0264999,352.0868452,317.9661547,2.09427369,3.836219157,46.69457911,Medium
2023-04-21,323,328.2900085,319.5,327.980011,327.980011,6348000,335.4070007,351.3968483,319.4171532,1.582327232,3.385440772,48.5289968,Medium
2023-04-24,330.2000122,334.6600037,326.75,329.019989,329.019989,5586600,335.4384995,351.3725299,319.504469,1.246158572,2.957584332,49.27239838,Medium
2023-04-25,328.5,328.6600037,321.1000061,322.5499878,322.5499878,5426600,335.1829987,351.7917878,318.5742095,0.452451876,2.456557841,44.92514263,Medium
2023-04-26,321.3599854,325.8999939,320.4700012,321.1499939,321.1499939,4623200,335.0644989,352.0531329,318.0758649,-0.286234671,1.907999338,44.02010012,Medium
2023-04-27,324.2999878,327.4500122,317.4400024,325.8500061,325.8500061,5618800,334.7554993,352.1953452,317.3156533,-0.48678601,1.429042269,47.82056246,Medium
2023-04-28,325.2399902,330.8099976,324,329.9299927,329.9299927,4221900,334.3304993,351.807553,316.8534455,-0.312896694,1.080654476,50.93460166,Medium
